TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements,Participant,Test,Gender,English,Dominant
13:43.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,204,LHC,Female,Yes,Right
13:43.3,0,0.23413761,0.028083581,0.3234933,0,-0.004809756,-0.16736096,0.5463373,0,-0.17582417,0.10918099,0.5464594,0,-0.07912269,-0.081873186,0.67669755,0,-0.45127305,-0.5243016,0.897742,0,8.038.461,78.893.774,57.457.874,73.373.627,-0.072387695,0.077026367,10.184.326.171.875,3.745.880.126.953.120,-677.398.681.640.625,0.381317139,1,4,1,1,2,85,,204,LHC,Female,Yes,Right
13:43.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,204,LHC,Female,Yes,Right
13:44.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,204,LHC,Female,Yes,Right
13:44.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,204,LHC,Female,Yes,Right
13:44.3,0,0.15357824,0.042731643,0.3234933,0,-0.20190208,-0.018034428,0.5463373,0,0.2564819,0.15368426,0.5464594,0,-0.14038932,-0.06414712,0.67669755,0,-0.45740187,-0.56397104,0.897742,0,7.921.612,79.820.514,5.866.667,6.285.714,-0.076965332,0.081848145,100.982.666.015.625,3.357.086.181.640.620,-4.852.447.509.765.620,0.246734619,1,4,1,1,2,85,,204,LHC,Female,Yes,Right
13:44.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,204,LHC,Female,Yes,Right
13:45.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,204,LHC,Female,Yes,Right
13:45.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,204,LHC,Female,Yes,Right
13:45.3,0,0.23870373,0.094069764,0.3234933,0,0.028876644,0.09406906,0.5463373,0,0.39946288,0.4581536,0.5464594,0,-0.1962324,0.05329103,0.67669755,0,-0.5304305,-0.60654074,0.897742,50.164.835,8.135.165,7.885.348,8.763.736,73.655.676,-0.074279785,0.082946777,101.220.703.125,297.576.904.296.875,-35.888.671.875,0.224304199,1,4,1,1,2,85,,204,LHC,Female,Yes,Right
13:45.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,204,LHC,Female,Yes,Right
13:45.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,204,LHC,Female,Yes,Right
13:46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,204,LHC,Female,Yes,Right
13:46.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,204,LHC,Female,Yes,Right
13:46.3,0,0.22772872,0.04689374,0.3234933,0,0.12058075,-0.004128952,0.5463373,0,0.3905461,0.46320432,0.5464594,0,-0.15308663,0.106673375,0.67669755,0,-0.3756745,-0.55643487,0.897742,26.553.113,8.260.073,79.054.944,65.919.415,7.164.103,-0.069702148,0.078857422,101.416.015.625,30.206.298.828.125,-485.992.431.640.625,-1.233.673.095.703.120,1,4,1,1,2,85,,204,LHC,Female,Yes,Right
13:46.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,204,LHC,Female,Yes,Right
13:46.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,204,LHC,Female,Yes,Right
13:47.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,204,LHC,Female,Yes,Right
13:47.4,0,0.07500355,-0.40384418,0.3234933,0,0.20126843,-0.22978738,0.5463373,0,0.25835186,-0.004612059,0.5464594,0,-0.11333704,-0.020184223,0.67669755,0,-0.49369338,-0.53399676,0.897742,8.058.608,8.332.601,78.007.324,0,7.623.443,-0.069946289,0.075500488,100.872.802.734.375,3.013.153.076.171.870,-5.196.380.615.234.370,0.84487915,1,4,1,1,4,85,,204,LHC,Female,Yes,Right
13:47.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,204,LHC,Female,Yes,Right
13:48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,204,LHC,Female,Yes,Right
